time_stamp,gpu_power,gpu_freq,gpu_mem_freq,gpu_temp,gpu_util%,gpu_mem_util%,gpu_name,timestamp,us,sy,ni,id,wa,hi,si,st,cpu0_freq,cpu1_freq,cpu2_freq,cpu3_freq,cpu4_freq,cpu5_freq,cpu6_freq,cpu7_freq,cpu8_freq,cpu9_freq,cpu10_freq,cpu11_freq,cpu12_freq,cpu13_freq,cpu14_freq,cpu15_freq,trn_arch,trn_workers,trn_epochs,trn_batch_size,trn_image_size,trn_device,inf_arch,inf_workers,inf_batch_size,inf_image_size,inf_device,latency
1674095461.132,134.76,1710,9251,53,31,14, NVIDIA GeForce RTX 3080 Ti,1674095461.09377,16.5,3.3,0,76.7,3.2,0,0.2,0,1878885,1292610,1227932,1200136,1200213,1200092,4075265,4042856,1201017,1618434,1200213,1200018,1199554,1200000,4147895,3999910,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095462.157,126.4,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095462.11778,16.5,3.3,0,76.7,3.2,0,0.2,0,1292268,1200124,1853453,1200155,1207243,1200041,4206159,4043626,1200170,1201250,1963606,1200061,1644959,1200299,4078969,4051520,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095462.813,126.13,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095462.77791,16.5,3.3,0,76.7,3.2,0,0.2,0,1200193,1255341,1626122,1200068,1284727,1225927,4077242,4066936,1200101,1215768,1690774,1200048,1327507,1475051,4063506,4015420,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095464.149,140.73,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095464.10979,16.5,3.3,0,76.7,3.2,0,0.2,0,1200174,1200259,1783383,1200102,1200122,1200111,4285676,4054967,1199988,1200196,1200987,1200131,1370845,1819269,4132961,4000698,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095465.185,162.99,1995,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095465.14575,16.5,3.3,0,76.7,3.2,0,0.2,0,1200257,1632172,1200191,1200066,1199999,1200094,4197484,4073203,1200082,1200033,1200068,1200237,1379496,1516960,4042979,4061660,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095465.828,163.43,1710,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095465.78938,16.5,3.3,0,76.7,3.2,0,0.2,0,1321653,1298310,1206252,1206032,1260931,1497212,4052240,4060658,1390992,1216835,1253630,1216066,1311763,1776535,4059118,4002980,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095467.009,135.2,1710,9251,53,38,19, NVIDIA GeForce RTX 3080 Ti,1674095466.96979,16.5,3.3,0,76.7,3.2,0,0.2,0,1545801,1232318,1200052,1209499,1349639,1881397,4078649,4077405,1200055,1200108,1989149,1572336,1558281,1201151,4131488,4072013,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095468.177,126.24,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095468.13777,16.5,3.3,0,76.7,3.2,0,0.2,0,1200260,1792950,1584484,1200095,1900600,1200824,4098026,4080745,1200095,1727811,1200035,1200064,1704372,1200110,4143132,3998469,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095468.799,126.12,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095468.76002,16.5,3.3,0,76.7,3.2,0,0.2,0,1203865,1465302,1355802,1200124,1600469,1452391,4061390,4063614,1216328,1766949,1200541,1200055,1553092,1226660,4057222,4000027,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095470.177,147.72,1995,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095470.13784,16.5,3.3,0,76.7,3.2,0,0.2,0,1200259,1472519,1200386,1200227,1929400,1937595,4094642,4154682,1200103,1866009,1200006,1200036,1248083,1200167,4068972,3998519,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095470.833,166.08,1995,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095470.80043,16.5,3.3,0,76.7,3.3,0,0.2,0,1200888,1520090,1353448,1312342,1294976,1201475,4063106,4057852,1211977,1504700,1245905,1220523,1303100,1200233,4052703,4006500,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095472.189,143.57,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095472.14983,16.5,3.3,0,76.7,3.3,0,0.2,0,1200189,1822270,1200305,1200051,1200001,1200176,4098424,4084974,1200125,1200185,1200266,1200046,1203639,1200127,4071814,3996793,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095472.831,134.91,1995,9251,54,50,29, NVIDIA GeForce RTX 3080 Ti,1674095472.79689,16.5,3.3,0,76.7,3.3,0,0.2,0,1206181,1417116,1346924,1200076,1572882,1237528,4059835,4058686,1210603,1694312,1257904,1202555,3520515,1838685,4054295,4000142,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095474.033,163.32,1995,9251,55,16,4, NVIDIA GeForce RTX 3080 Ti,1674095473.99377,16.5,3.3,0,76.7,3.3,0,0.2,0,1209939,1827383,1850006,1353083,1551395,1345787,4080531,4082669,1200075,1907330,1200075,1200056,1735917,1200213,4094748,3998396,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095475.193,143.15,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095475.1538,16.5,3.3,0,76.7,3.3,0,0.2,0,1395342,1200195,1200193,1200070,1206916,1698511,4289186,4058390,1786707,1200045,1201435,1200769,1288587,1636601,4052409,4009785,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095475.865,137.33,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095475.8304,16.5,3.3,0,76.7,3.3,0,0.2,0,1352064,1349818,1205934,1200075,1307096,1308912,4054200,4063499,1392116,1225680,1227577,1214020,2222674,1903756,4058520,3999745,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095477.181,163.65,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095477.14171,16.5,3.3,0,76.7,3.3,0,0.2,0,1234563,1201025,1200956,1200284,1200038,1370096,4098194,4052035,1200072,1200176,1640682,1200028,1200173,1926401,4127604,4034574,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095477.838,153.88,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095477.80632,16.5,3.3,0,76.7,3.3,0,0.2,0,1299662,1282151,1275525,1200382,1301243,1366860,4055181,4063537,1402725,1236481,1331856,1200044,1599525,1317708,4058470,4002187,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095478.837,134.56,1710,9251,55,21,7, NVIDIA GeForce RTX 3080 Ti,1674095478.79842,16.5,3.3,0,76.7,3.3,0,0.2,0,1287659,1206907,1205610,1200056,1803203,1424853,4085155,4082161,1543193,1200078,1203262,1200048,1939901,2688050,4080541,4018899,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095480.181,162.43,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095480.14179,16.5,3.3,0,76.7,3.3,0,0.2,0,1200123,1200380,1200208,1200202,1781620,1200047,4049370,4153681,1200030,1200041,1200231,1200042,1201614,1201040,4048293,4001094,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095480.83,162.35,1710,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095480.79941,16.5,3.3,0,76.7,3.3,0,0.2,0,1245472,1512090,1262733,1200728,1238565,1400004,4063580,4068454,1247200,1605174,1297198,1200044,1202486,1534212,4061920,4002263,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095482.184,126.32,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095482.14575,16.5,3.3,0,76.7,3.3,0,0.2,0,1200113,1854385,1200204,1200137,1200426,1200214,4061485,4092267,1355142,1200173,1200060,1200075,1199563,1199448,4057143,3999598,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095482.826,125.74,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095482.79127,16.5,3.3,0,76.7,3.3,0,0.2,0,1338745,1343082,1436665,1200056,1201214,1534170,4064746,4058026,1666640,1298810,1240915,1200032,1222698,1615479,4054437,4001762,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095484.18,126.6,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095484.14174,16.5,3.3,0,76.7,3.3,0,0.2,0,1200116,1200144,1200147,1200105,1200248,1200123,4098054,4054670,1199958,1911082,1200191,1200054,1932483,1201027,4056891,4001712,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095484.823,134.88,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095484.78987,16.5,3.3,0,76.7,3.3,0,0.2,0,1301456,1355305,1272942,1200100,1305912,1447885,4073895,4068506,1572991,1342346,1201622,1204129,1203916,1877539,4064540,3999889,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095486.117,163.75,1995,9251,55,17,4, NVIDIA GeForce RTX 3080 Ti,1674095486.07775,16.5,3.3,0,76.7,3.3,0,0.2,0,1575820,1644421,1252774,1200132,1200081,1200477,4000024,4082127,1203313,1200271,1200027,1200366,1200226,1560569,4111081,3999798,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095487.177,143.74,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095487.13784,16.5,3.3,0,76.7,3.3,0,0.2,0,1200120,1200122,1200253,1200142,1200145,1666986,4095065,4121509,1199963,1200152,1200056,1200047,1200210,1200179,4119355,4000000,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095487.838,126.65,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095487.80352,16.5,3.3,0,76.7,3.3,0,0.2,0,1247181,1568729,1313045,1200092,1216592,1466169,4075949,4068945,1238048,1377233,1200085,1200056,1205803,1560032,4063863,4000096,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095489.105,126.79,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095489.06582,16.5,3.3,0,76.7,3.3,0,0.2,0,1271328,1811298,1200130,1200116,1200138,1200319,4000150,4075457,1199955,1199843,1199948,1200094,1200359,1924448,4043639,3997037,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095490.145,126.95,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095490.10579,16.5,3.3,0,76.7,3.3,0,0.2,0,1293556,1321227,1200168,1200145,1200095,1199995,4050746,4104049,1200033,1201202,1200064,1200711,1200244,1855372,4125489,4068491,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095490.81,126.68,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095490.77816,16.5,3.3,0,76.7,3.3,0,0.2,0,1271254,1444040,1200165,1200126,1210605,1498802,4062640,4072621,1256198,2009146,1200069,1200080,1201921,1745639,4068977,3999983,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095492.181,164.92,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095492.14175,16.5,3.3,0,76.7,3.3,0,0.2,0,1200214,1489317,1200065,1200045,1200104,2087178,4098280,4088160,1200156,1201077,1200049,1200341,1200285,1920712,4089777,3999503,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095492.825,162.77,1995,9251,54,14,3, NVIDIA GeForce RTX 3080 Ti,1674095492.79391,16.5,3.3,0,76.7,3.3,0,0.2,0,1231856,1466201,1200052,1765781,1223416,1441573,4067109,4067880,1269841,1853664,1208639,1298779,1205331,1578670,4057709,3999803,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095494.161,126.23,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095494.12176,16.5,3.3,0,76.7,3.3,0,0.2,0,1304778,1696818,1200048,1200132,1200031,1594637,4095190,4092482,1199929,1200052,1200403,1200041,1200222,1614027,4115674,3996753,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095494.884,137.5,1980,9251,54,46,27, NVIDIA GeForce RTX 3080 Ti,1674095494.84843,16.5,3.3,0,76.7,3.3,0,0.2,0,1200153,1200068,3520546,1387300,1309452,1333725,4060857,4067512,1324575,1327510,1767334,1236436,1517529,1444222,4059859,4033127,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095495.83,154.92,1980,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095495.7925,16.5,3.3,0,76.7,3.3,0,0.2,0,1363556,1250291,1234092,1200926,1788748,1204859,4061801,4071618,1420028,1309764,1206743,1200032,1831223,1327453,4073070,4000092,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095497.211,141.17,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095497.1698,16.5,3.3,0,76.7,3.3,0,0.2,0,1200314,1994903,1200086,1201091,1781049,1200685,4155985,4129026,2501119,2071185,1200238,1200031,1201138,1200320,4075312,4000790,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095498.569,143.51,1860,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095498.52988,16.5,3.3,0,76.7,3.3,0,0.2,0,1200201,1200000,1200418,1200098,1200103,1200117,4096293,4070828,1200088,1200110,1653466,1200102,1200076,1200118,4079254,4070813,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095499.22,137.89,1860,9251,53,15,3, NVIDIA GeForce RTX 3080 Ti,1674095499.1857,16.5,3.3,0,76.7,3.3,0,0.2,0,1324910,1289570,1388696,1350097,1219394,1253725,4068142,4069745,1279998,1357598,1400198,1237955,1350554,1637788,4060658,3999895,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095500.545,128.01,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095500.50578,16.5,3.3,0,76.7,3.3,0,0.2,0,1504731,1200488,1218992,1200088,1544543,1200053,4042916,4120230,1200429,1200022,2206273,1200065,1586746,1200231,4064793,4003396,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095501.568,154.24,1995,9251,54,15,3, NVIDIA GeForce RTX 3080 Ti,1674095501.52984,16.5,3.3,0,76.7,3.3,0,0.2,0,1200103,1200277,1267743,1200134,1201433,1200040,4091652,4091503,1200092,1852164,1200995,1201391,1200111,1200122,4095580,3998919,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095502.222,163.07,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095502.18383,16.5,3.3,0,76.7,3.3,0,0.2,0,1210539,1362998,1430169,1200097,1491048,1482010,4055017,4065461,1222239,1539902,1308600,1200059,1534423,1370891,4061529,4011136,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095503.301,147.39,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095503.26176,16.5,3.3,0,76.7,3.3,0,0.2,0,1201319,1475077,1231527,1200067,1532111,1943492,4066979,4075383,1244427,1301915,1346270,1200055,1249013,1539832,4063306,4057551,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095504.572,154.13,1995,9251,54,15,4, NVIDIA GeForce RTX 3080 Ti,1674095504.53376,16.5,3.3,0,76.7,3.3,0,0.2,0,1608413,1200121,1200173,4097977,1200016,1290755,1605460,4094036,1552784,1200248,1200793,4160103,1200012,1199991,1201792,4000403,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095505.193,163.41,1995,9251,55,15,3, NVIDIA GeForce RTX 3080 Ti,1674095505.15779,16.5,3.3,0,76.7,3.3,0,0.2,0,1472140,1276756,1200362,4072274,1202041,1332724,1398344,4069593,1679077,1200123,1200266,4039948,1226040,2113893,1634312,4027209,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095506.245,146.95,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095506.20586,16.5,3.3,0,76.7,3.3,0,0.2,0,1797263,1200095,1200034,4075712,1208177,1831319,1261098,4076156,1765719,1200123,1200136,4050410,1207878,1777054,1200411,4000260,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095507.565,154.87,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095507.52579,16.5,3.3,0,76.7,3.3,0,0.2,0,1348669,1200174,1200009,4110174,1200113,1980709,1200123,4077202,1200024,1200991,1200109,4042884,1200020,1967343,1200302,4000201,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095508.2,163.57,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095508.16596,16.5,3.3,0,76.7,3.3,0,0.2,0,1501448,1206213,1200066,4066896,1202180,1397723,1463920,4065128,1724072,1200278,1200114,4046796,1304049,1690070,1907533,4064927,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095509.321,146.93,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095509.28178,16.5,3.3,0,76.7,3.3,0,0.2,0,1284598,1355396,1200038,3944107,3032429,1874694,1780246,4078783,1300429,1221853,1200236,1200246,4001037,1200054,1589424,4063023,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095510.55,135.06,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095510.50981,16.5,3.3,0,76.7,3.3,0,0.2,0,1393402,1200082,2512137,1200305,4140419,1200064,1693032,4133885,3087499,1200061,1200128,1200035,3999670,1758451,1507669,4067550,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095511.223,126.59,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095511.18386,16.5,3.3,0,76.7,3.3,0,0.2,0,1402110,1560769,1201975,1207305,4067232,1588118,1297500,4064359,1441689,1287121,1207257,1208953,4003637,1332177,1737793,3999941,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095512.541,126.83,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095512.5018,16.5,3.3,0,76.7,3.3,0,0.2,0,1251270,1199961,1596033,1200154,4089562,1200085,1603599,4049689,1200128,1200646,1309392,1200032,4263075,1743102,1562273,4055251,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095513.224,135.13,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095513.18947,16.5,3.3,0,76.7,3.3,0,0.2,0,1392633,1200151,1376393,1200435,4068437,1586366,1425409,4067141,1324258,1351688,1593464,1208073,4013068,1434008,1432356,4002192,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095514.561,163.48,1995,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095514.5218,16.5,3.3,0,76.7,3.3,0,0.2,0,1240094,1200040,1200093,1200068,4057690,1200010,1822641,4072801,1199939,1200186,1200542,1200843,4056515,1238592,1648439,4002956,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095515.233,152.96,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095515.19669,16.5,3.3,0,76.7,3.3,0,0.2,0,1646035,1297419,1200886,1200043,4065813,1271758,1441512,4063255,1328816,1232607,1229748,1200047,4022903,1281756,1440767,4000496,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095516.557,147.92,1995,9251,54,16,4, NVIDIA GeForce RTX 3080 Ti,1674095516.51782,16.5,3.3,0,76.7,3.3,0,0.2,0,1200854,1200035,1200368,1200030,4029554,1779574,1420920,4133709,1201541,1200088,1199637,1200037,4000402,1200063,1200173,3995065,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095517.253,162.73,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095517.21559,16.5,3.3,0,76.7,3.3,0,0.2,0,1577525,1222358,1415902,1283090,4058136,1209419,1472961,4056454,1436133,1500910,1200763,1235307,4006745,1252476,1490485,4009096,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095518.529,144.24,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095518.48978,16.5,3.3,0,76.7,3.3,0,0.2,0,1444777,1540634,1200099,1200947,4071336,1200634,1523191,4073859,1749246,1200065,1200182,1200031,4060342,1200053,1200099,4000632,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095519.231,138.29,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095519.19516,16.5,3.3,0,76.7,3.3,0,0.2,0,1342566,1320817,1359683,1200507,4063859,1422129,1470814,4059575,1700538,1211718,1879122,1200037,4034690,1519006,1557957,4015365,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095520.57,163.93,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095520.5298,16.5,3.3,0,76.7,3.3,0,0.2,0,1200201,1200085,1684108,1199666,4106735,1199922,1200038,4127624,1774841,1200096,1591613,1200143,4063479,1200892,1201313,4062063,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095521.188,157.78,1710,9251,54,17,4, NVIDIA GeForce RTX 3080 Ti,1674095521.15294,16.5,3.3,0,76.7,3.3,0,0.2,0,1307158,1215557,1480539,1379432,4063346,1280285,1229110,4061383,1370736,1212560,1671768,1228936,4028963,1200213,1200586,4049599,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095522.525,127.36,1710,9251,53,19,4, NVIDIA GeForce RTX 3080 Ti,1674095522.48581,16.5,3.3,0,76.7,3.3,0,0.2,0,2289273,1207278,1508328,1201160,4129052,1200067,1200055,4090334,1200065,1200197,1555519,1200019,4001740,1234036,1200138,3996739,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095523.561,134.9,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095523.52176,16.5,3.3,0,76.7,3.3,0,0.2,0,1200084,1200944,1545276,1200889,4089017,1200190,1673200,4084327,1200143,1200050,1200466,1200612,4000448,2000500,1200033,4002060,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095524.224,157.84,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095524.18827,16.5,3.3,0,76.7,3.3,0,0.2,0,1309567,1378711,1355882,1200235,4065697,1467401,1725157,4063507,1607405,1216215,1770621,1200057,4045717,1350995,1537371,4018898,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095525.569,157.26,1710,9251,54,18,4, NVIDIA GeForce RTX 3080 Ti,1674095525.52978,16.5,3.3,0,76.7,3.3,0,0.2,0,1200113,1200139,1200260,1199988,4133723,1341429,1200027,4044995,1200215,1200056,1200088,1200026,3999574,1200121,1580194,4003403,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095526.198,136.93,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095526.16601,16.5,3.3,0,76.7,3.3,0,0.2,0,1318988,1300129,1200446,1233753,4062533,1258500,1376890,4063115,1792388,1200062,1247317,1237252,4013677,1234637,1844724,4047981,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095527.193,126.83,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095527.15625,16.5,3.3,0,76.7,3.3,0,0.2,0,1865915,1200144,1356937,1201474,4085134,1202669,1619816,4084579,1827782,1206936,1312928,1200026,4067064,1215600,2092862,4019205,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095528.569,127.11,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095528.52983,16.5,3.3,0,76.7,3.3,0,0.2,0,1200092,1200088,1200342,1201405,4066530,1200180,1760003,4121766,1200098,1200162,1200744,1200010,4007497,1200034,2249716,4001807,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095529.228,126.74,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095529.19261,16.5,3.3,0,76.7,3.3,0,0.2,0,1303345,1285763,1624489,1200127,4067017,1207419,1382253,4065339,1373343,1219031,1289108,1200036,4020701,1210179,1611555,4012719,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095530.509,164.24,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095530.46978,16.5,3.3,0,76.7,3.3,0,0.2,0,1445677,1367190,1311731,1199253,4135402,1200219,1200138,4117651,1879829,1200113,1200197,1200149,3998245,1200067,1368533,4008163,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095531.225,162.88,1995,9251,55,13,3, NVIDIA GeForce RTX 3080 Ti,1674095531.1895,16.5,3.3,0,76.7,3.3,0,0.2,0,1327080,1365117,1315045,1216645,4070652,1200384,1453270,4069659,1550930,2092522,1234631,1263465,4053787,1225731,1621219,4000289,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095532.569,126.33,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095532.52979,16.5,3.3,0,76.7,3.3,0,0.2,0,1200009,1985495,1200058,1200124,4065354,1200092,1578174,4098149,1200283,1201058,1200241,1199893,4061891,1200197,1764331,4056254,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095533.22,126.38,1710,9251,53,16,3, NVIDIA GeForce RTX 3080 Ti,1674095533.18464,16.5,3.3,0,76.7,3.3,0,0.2,0,1289973,1204587,1200059,1200128,4079781,1214517,1419072,4076741,1638315,1200371,1326631,1200085,4063995,1365190,1595345,4000079,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095534.573,126.63,1710,9251,53,18,4, NVIDIA GeForce RTX 3080 Ti,1674095534.53378,16.5,3.3,0,76.7,3.3,0,0.2,0,1740201,1200123,1576747,1200107,4145423,1200167,1199997,4137918,1558588,1200058,1200098,1200620,3997305,1200093,1640389,4005360,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095535.214,134.84,1995,9251,54,49,29, NVIDIA GeForce RTX 3080 Ti,1674095535.17459,16.5,3.3,0,76.7,3.3,0,0.2,0,1501740,1384382,1258070,1200071,4071332,1200993,1343841,4067432,1719560,1251676,2318379,1200041,4022017,1238632,1379556,4000015,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095536.561,163.47,1995,9251,55,15,4, NVIDIA GeForce RTX 3080 Ti,1674095536.5218,16.5,3.3,0,76.7,3.3,0,0.2,0,1719113,1200098,3119863,1200178,4104113,1200926,1200026,4105603,1200239,1200103,1326350,1200043,4001550,1833587,1200219,4008031,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095537.239,153.54,1710,9251,53,17,4, NVIDIA GeForce RTX 3080 Ti,1674095537.20064,16.5,3.3,0,76.7,3.3,0,0.2,0,1212846,1371746,1282906,1200551,4064075,1360475,1224180,4062261,1311515,1201935,1318723,1217305,4001776,1728525,1510052,4002530,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095538.453,134.9,1710,9251,53,37,19, NVIDIA GeForce RTX 3080 Ti,1674095538.41379,16.5,3.3,0,76.7,3.3,0,0.2,0,1224136,1613841,1258373,1200193,4073509,1614459,1200048,4061371,1200107,1200877,1200045,1200033,3992653,1541736,1200530,4067520,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
1674095539.569,126.54,1710,9251,53,17,3, NVIDIA GeForce RTX 3080 Ti,1674095539.5298,16.5,3.3,0,76.7,3.3,0,0.2,0,1200288,1200332,1200179,1200106,4085349,1199985,1200103,4067791,1200073,1763106,1200075,1200054,4003960,1200429,1205757,4003473,4,1,3,64,224,1,1,1,1,224,1,14.1565358086572
